"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YLR424W",20.5740547606614,-0.258171682741462,0.622799376425121,-0.414534266593797,0.678482877091312,0.980212271723244
"YLR433C",50.5568309193203,0.218612805822875,0.493201267461871,0.443252725095189,0.657582946072697,0.980212271723244
"YLR440C",57.5847125405826,0.228868687376188,0.49018515038798,0.466902531002906,0.640569614390316,0.980212271723244
"YML127W",76.2270596995497,-0.211899724306559,0.460993758934304,-0.459658553288044,0.645761323563698,0.980212271723244
"YML116W",43.5498594108914,0.253126982512469,0.576278515172508,0.439244177681509,0.66048461755738,0.980212271723244
"YML101C",18.9854722767167,0.258997003707515,0.631541619651439,0.410102827190488,0.681730518879051,0.980212271723244
"YML098W",26.8125695416271,-0.25297767787717,0.597753856088189,-0.423213794943462,0.672139282855707,0.980212271723244
"YML097C",31.0632127078256,0.263902098103719,0.57632975221034,0.457901222506042,0.64702340855669,0.980212271723244
"YML096W",29.3324115169883,0.262059690425652,0.585876613135754,0.447295018353855,0.654662063386783,0.980212271723244
"YML078W",173.379195036379,-0.176807444972965,0.410857134370763,-0.430338018211001,0.666949775423028,0.980212271723244
"YML008C",499.788318616869,0.168660048075552,0.414424644319646,0.40697398281523,0.684027096951648,0.980212271723244
"YML005W",32.7973761369225,-0.250810751772106,0.569800026579456,-0.440173289000595,0.6598116041228,0.980212271723244
"YMR001C",37.1742694031731,0.245632326973547,0.549783350306239,0.446780221403077,0.655033753275569,0.980212271723244
"YMR005W",74.5646397573041,0.199423025277023,0.460330636792631,0.433216930045129,0.664857180553597,0.980212271723244
"YMR022W",46.1332442423562,-0.206695480447361,0.499238709373217,-0.414021342028671,0.678858476952035,0.980212271723244
"YMR073C",24.974548787368,-0.257448759021616,0.579019760696722,-0.444628623230118,0.65658815880913,0.980212271723244
"YMR100W",34.0068500394405,-0.241961816706022,0.550510464936641,-0.439522646919837,0.66028287602172,0.980212271723244
"YMR180C",20.4387386867917,0.266140474250975,0.626320787614898,0.42492677796065,0.670890053246887,0.980212271723244
"YMR231W",65.3004458973697,0.193933305058095,0.468477650475691,0.413964902831918,0.678899810620692,0.980212271723244
"YMR234W",25.4533472118587,-0.24060927378692,0.579078414705101,-0.415503786148636,0.677773144076873,0.980212271723244
"YMR314W",215.957446417328,-0.180051770181883,0.403639111719627,-0.446071168412811,0.655545838437564,0.980212271723244
"YNL322C",150.985818854982,-0.178358484307834,0.415655443857211,-0.429101764318779,0.667849168371729,0.980212271723244
"YNL300W",49.3690708844451,0.221691496307455,0.500169036299277,0.443233147632925,0.657597105144241,0.980212271723244
"YNL294C",72.2813117104508,0.188902085069342,0.457068704425182,0.413290350532549,0.679393898767194,0.980212271723244
"YNL257C",92.2977956330008,-0.194539921074625,0.443135113301833,-0.439008138229204,0.660655639474063,0.980212271723244
"YNL246W",40.0785454945268,-0.220700516545543,0.516909643329173,-0.426961499739325,0.669407370086041,0.980212271723244
"YNL222W",19.8804577643344,0.290370668697694,0.644662140546965,0.450423020733508,0.652405448854647,0.980212271723244
"YNL189W",201.553135375732,0.189073540474197,0.410565660774941,0.460519616076322,0.645143294758529,0.980212271723244
"YNL188W",22.1170953356872,0.291679566287912,0.623437043482554,0.467857291024244,0.639886647317065,0.980212271723244
"YNL169C",137.464052442969,-0.192088567553045,0.419603363046695,-0.457786053377435,0.647106156567881,0.980212271723244
"YNL097C",40.1055834505515,-0.222221803871135,0.51820084155442,-0.428833351957801,0.668044505420217,0.980212271723244
"YNL087W",180.129480288618,0.180915055370991,0.413313008847036,0.437719238200766,0.661589821840523,0.980212271723244
"YNL053W",26.1965963923391,0.272082165687311,0.658405512718955,0.413244057698908,0.679427811852069,0.980212271723244
"YNL052W",293.626028651919,-0.176996770528726,0.395911033494953,-0.447061979976323,0.654830309436724,0.980212271723244
"YNL041C",66.8423581079974,0.222404212562052,0.501569673570142,0.443416387157128,0.657464585036033,0.980212271723244
"YNL020C",50.1590207922492,0.201475463833463,0.492834827179057,0.408809306328229,0.682679609783792,0.980212271723244
"YNL016W",271.482048631667,0.170318602210595,0.400576239809958,0.425183985678725,0.67070255741668,0.980212271723244
"YNR029C",37.2768973768635,0.232504321679972,0.544252382957766,0.427199455547472,0.669234057857927,0.980212271723244
"YNR039C",25.8005432060298,0.270753582719545,0.580849432604533,0.466133850739054,0.641119694608154,0.980212271723244
"YNR041C",38.6038905494898,-0.228220181176645,0.516051402251217,-0.44224311799379,0.658313287605458,0.980212271723244
"YOL145C",138.330610259877,0.180751693243173,0.442347856570251,0.408618897002539,0.68281936062596,0.980212271723244
"YOL138C",47.8456655619246,-0.228475765923403,0.507976742473393,-0.449776036617208,0.652871938388714,0.980212271723244
"YOL133W",33.3645409787716,0.233575258262626,0.553535724683096,0.421969617943539,0.673047193773173,0.980212271723244
"YOL109W",946.062161556469,0.170346511738648,0.383207437437157,0.444528198298823,0.656660746412986,0.980212271723244
"YOL088C",49.4456673541597,0.226218889209185,0.490065131786505,0.461609844357866,0.644361133719553,0.980212271723244
"YOL070C",86.6480622327583,-0.182189127714174,0.44590444173624,-0.408583343562972,0.682845456262398,0.980212271723244
"YOL054W",30.2343293256987,-0.230217156974369,0.551017542143566,-0.417803680221829,0.676090659921346,0.980212271723244
"YOR016C",35.9284227219036,-0.233058666035166,0.525544304915633,-0.44346150049629,0.657431960404545,0.980212271723244
"YOR092W",64.2841510926006,0.218082469378077,0.497712680149477,0.438169405916243,0.661263484628223,0.980212271723244
"YOR149C",31.7630319408994,0.248348131408058,0.543594464179517,0.456862878070155,0.647769607524132,0.980212271723244
"YOR216C",66.8656824204721,0.198038596113623,0.476471832095388,0.415635474698905,0.677676764024474,0.980212271723244
"YOR229W",20.4997707804224,-0.263395609759082,0.646963786537027,-0.407125739091129,0.683915639865656,0.980212271723244
"YOR231W",56.0336913418641,0.212438484382872,0.482388026243564,0.440389215373286,0.659655234538145,0.980212271723244
"YOR249C",32.5066629378319,-0.252407096595722,0.562553164490342,-0.448681320323558,0.653661561629133,0.980212271723244
"YOR298C-A",664.456331211134,-0.17066142086764,0.39343490112527,-0.433772958066323,0.66445332050869,0.980212271723244
"YOR326W",250.182167717537,0.186550009721462,0.403104631118698,0.462783097291011,0.643519848060598,0.980212271723244
"YOR358W",28.9049054095526,-0.257666825379307,0.561571931867306,-0.458831381622881,0.646355257386687,0.980212271723244
"YOR396W",131.81371211473,-0.183757294208473,0.44890165365327,-0.409348668495676,0.682283804216764,0.980212271723244
"YPL225W",140.07828913799,-0.195256675337199,0.417558525782686,-0.467615108495757,0.640059858534697,0.980212271723244
"YPL191C",21.1865371658223,-0.25118462896546,0.608458220512706,-0.412821489623073,0.679737405667395,0.980212271723244
"YPL156C",27.4554290465207,0.260020950238392,0.615790889958772,0.422255272818018,0.67283870117592,0.980212271723244
"YPL103C",36.3087852383827,-0.237992632885945,0.525160833393691,-0.453180469205959,0.650418794942208,0.980212271723244
"YPL049C",106.306636014716,0.191516534033019,0.431273202877229,0.444072418029503,0.656990227214372,0.980212271723244
"YPL020C",52.6620213190775,-0.233357770581589,0.510819889057554,-0.456829844687775,0.647793352547967,0.980212271723244
"YPR003C",43.1444127059627,0.228683784741208,0.524164942506707,0.436282105490643,0.662632063399789,0.980212271723244
"YPR070W",31.1929528289127,0.239208213594171,0.546207975759355,0.437943465145518,0.661427266388855,0.980212271723244
"YPR081C",37.1395279945291,-0.215243449293531,0.52556538196894,-0.409546474478891,0.682138668155405,0.980212271723244
"YPR171W",40.6632835176223,0.220862908127805,0.51522112902582,0.428675952295304,0.668159063456581,0.980212271723244
"YPR179C",39.731544157893,0.228877466458238,0.525310006195797,0.435699803466013,0.663054548354289,0.980212271723244
"YMR316W",34.9162946761406,0.27217112078232,0.669600850201944,0.40646770490246,0.684398981506342,0.980449955746142
"YGL106W",91.6093652542106,0.179966481981371,0.443410773281375,0.405868537314879,0.684839196707762,0.980490293962767
"YHR209W",40.8063349443022,-0.209626515763156,0.51639113625092,-0.405945224554156,0.684782847748462,0.980490293962767
"YAL014C",37.6554056238121,-0.209329971357599,0.523941756194933,-0.399529086740164,0.689503396020054,0.980770628549621
"YBL102W",60.8606967219648,-0.192326778932444,0.492177600491271,-0.39076702950413,0.695969447724917,0.980770628549621
"YBR229C",79.7313165157072,-0.181647582290092,0.460276880535789,-0.394648503914956,0.69310231205886,0.980770628549621
"YCL063W",25.045946739355,-0.231937924078382,0.587134887332401,-0.395033456676664,0.692818196920666,0.980770628549621
"YCR073C",34.418519704208,-0.218075123153825,0.54216503228627,-0.402230151646295,0.687514654050739,0.980770628549621
"YDL205C",80.7775562300284,-0.183669778085596,0.46705629421396,-0.39324976530871,0.694135016934665,0.980770628549621
"YDL168W",90.3537053280856,-0.174902837449849,0.447703750010853,-0.390666456212638,0.696043796380517,0.980770628549621
"YDR003W",45.5364525070254,-0.200965008937889,0.516472418712782,-0.389110825005447,0.697194166081817,0.980770628549621
"YDR088C",35.197844572645,0.211547414565992,0.530443805765249,0.398812112172376,0.690031651703409,0.980770628549621
"YDR188W",316.896292226992,0.159538300574535,0.4061465911342,0.392809650646114,0.694460076276079,0.980770628549621
"YDR200C",64.3087619634106,-0.189536754205344,0.468488724279003,-0.404570578506533,0.685793188726851,0.980770628549621
"YDR259C",18.9212295452454,0.248862271340236,0.630946441710155,0.394426935296925,0.69326586078563,0.980770628549621
"YDR334W",85.8294429988221,-0.176182838575528,0.444669866735868,-0.396210428803759,0.691949798461602,0.980770628549621
"YDR362C",42.6429754697625,-0.197100844539274,0.504954631588502,-0.390333769034315,0.696289755691194,0.980770628549621
"YDR473C",46.8753368165527,0.19483467836164,0.499948123331115,0.389709790414798,0.696751156105401,0.980770628549621
"YEL058W",154.530055278786,0.18337797635324,0.453557580009989,0.404310245127425,0.68598459258927,0.980770628549621
"YEL038W",47.1432856332796,-0.19813306382374,0.506284982654141,-0.39134691055826,0.695540828532222,0.980770628549621
"YER074W-A",22.8391097937456,0.251516899295359,0.634322182504274,0.396512854559778,0.691726726775678,0.980770628549621
"YFL037W",365.97180816254,-0.151985263741217,0.390456544444514,-0.389250137828885,0.697091117571024,0.980770628549621
"YGL164C",49.9741469277816,0.19423994804152,0.491003244470514,0.395598094776305,0.692401542833993,0.980770628549621
"YGL091C",46.9565762552811,0.199395813212535,0.506862339579639,0.393392441383398,0.694029651488166,0.980770628549621
"YGL084C",80.4668347247745,-0.17851807145026,0.450848300703798,-0.395960395484654,0.692134245248448,0.980770628549621
"YGR023W",52.4589688343964,0.195856911332397,0.489029503866357,0.400501216764871,0.688787387462162,0.980770628549621
"YIL067C",35.0935110374751,0.220701960272039,0.547853841123438,0.402848248393156,0.687059864528352,0.980770628549621
"YJL192C",50.448353762541,0.20896236666188,0.533559033324209,0.391638700894989,0.695325188423375,0.980770628549621
"YJL091C",46.3053832752204,0.197725522656607,0.501045794624251,0.39462565054535,0.693119180390707,0.980770628549621
"YJL074C",31.4107622765631,0.219120279445239,0.562374927927741,0.389633798669975,0.696807355799121,0.980770628549621
"YJR116W",24.7902506737977,0.238070281939669,0.598691127570512,0.397651261186645,0.690887268822678,0.980770628549621
"YKL219W",35.5683938442685,-0.20945948344745,0.529588103515037,-0.395513951422255,0.692463627454632,0.980770628549621
"YKL196C",96.6460962590743,-0.185435080897036,0.470652469741907,-0.39399576719256,0.69358416430579,0.980770628549621
"YKL188C",42.9676307040848,-0.206972679399256,0.521012471294195,-0.397250912027375,0.69118244194016,0.980770628549621
"YKL114C",51.451365503603,0.207196123086494,0.530423620192693,0.390623862133483,0.696075284870565,0.980770628549621
"YKL096W-A",504.016769666224,-0.156677633156169,0.394127192161627,-0.397530635470383,0.690976199918293,0.980770628549621
"YKL063C",34.2327469682835,-0.228673721908839,0.574689984427818,-0.397907964476735,0.690698028976199,0.980770628549621
"YKL058W",53.3776553464518,0.197663174581404,0.492982237829299,0.400953948060594,0.688454029749425,0.980770628549621
"YKL025C",79.9983286903601,-0.17582721262759,0.449100281412981,-0.391509914165261,0.695420361891417,0.980770628549621
"YKR061W",19.055490722997,-0.255852525050583,0.644117989353004,-0.39721375474636,0.691209839984202,0.980770628549621
"YKR062W",64.0010715361545,0.186455033185653,0.473660987448418,0.393646591394565,0.693841977842318,0.980770628549621
"YKR098C",76.642998556581,-0.182372730601675,0.459575782612409,-0.396828417644196,0.691493993406576,0.980770628549621
"YLL051C",48.473959826173,0.200770681681166,0.496672237238991,0.404231738011477,0.686042317014579,0.980770628549621
"YLR067C",28.4373004587162,0.224288746812852,0.559078912898176,0.401175472081705,0.6882909379505,0.980770628549621
"YLR238W",33.5594843338925,-0.211103094901457,0.535565297692666,-0.394168733132889,0.6934564682425,0.980770628549621
"YML054C",779.150599508263,-0.16223549976328,0.408008650290848,-0.397627598453195,0.690904713794712,0.980770628549621
"YMR041C",35.072724283175,-0.210618860049881,0.540283284514082,-0.389830420608527,0.696661947465496,0.980770628549621
"YMR163C",20.281961332772,-0.241483063227906,0.620255470695957,-0.389328389086114,0.697033238232232,0.980770628549621
"YNL317W",37.2496082795301,0.210390363047069,0.533552626177088,0.394319796632843,0.693344949278822,0.980770628549621
"YNL253W",28.0391657220564,-0.222833148776864,0.56824264940556,-0.392144357714034,0.694951554176669,0.980770628549621
"YNL121C",169.472885696588,-0.165210834600014,0.41870219962027,-0.394578377543389,0.693154073613533,0.980770628549621
"YNR011C",41.8268916247248,0.200875064280992,0.514362849198366,0.390531829027029,0.696143323898816,0.980770628549621
"YNR048W",19.2576829690972,0.252773069798689,0.629913773629854,0.401282017286419,0.688212501735504,0.980770628549621
"YOL149W",29.8563736922508,0.219120185339702,0.554064442479831,0.395477797418264,0.692490304083449,0.980770628549621
"YOL103W",76.1780516300845,0.181201550065363,0.451828191542737,0.401040823607448,0.688390067964533,0.980770628549621
"YOL036W",80.5228592999098,0.180536392643436,0.460025398596812,0.392448749991011,0.694726671775212,0.980770628549621
"YOL008W",24.4219172859733,-0.230976839587537,0.582901516709356,-0.396253625983796,0.691917934235117,0.980770628549621
"YOR023C",98.5842584828245,-0.176218905146802,0.43652724160596,-0.403683638387612,0.686445372726653,0.980770628549621
"YOR233W",32.7317249347667,0.216989438140114,0.549302649400169,0.395027110058659,0.692822880704329,0.980770628549621
"YPL151C",35.8575730020202,0.212206408316971,0.53135226918215,0.399370475341333,0.689620245400738,0.980770628549621
"YPL074W",71.0021454174253,0.183734516958837,0.463672232762945,0.396259478088635,0.691913617495418,0.980770628549621
"YPR151C",60.874398788816,0.191514432662868,0.484823282528813,0.395019050372208,0.692828828743917,0.980770628549621
"YLR427W",59.5734458829597,-0.185508788553464,0.477199894310756,-0.388744404106384,0.697465231169509,0.980862008018822
"YBR043C",45.2673789842056,-0.196723500817887,0.507154965173309,-0.387896233551932,0.698092825525613,0.980989226397176
"YJR082C",26.0572941677052,-0.22909458091934,0.590775145686154,-0.387786423637134,0.698174093256406,0.980989226397176
"YPL094C",90.898446941038,0.171804561243837,0.442509379614199,0.388250665768089,0.697830542214484,0.980989226397176
"YBL011W",141.804020316968,-0.164319521777263,0.424564795323886,-0.387030492370214,0.698733634044309,0.981196035531681
"YHR083W",82.8702174306347,-0.173718311459456,0.448581815859222,-0.387261153523828,0.698562881146819,0.981196035531681
"YFR006W",96.0639561182421,0.177254589741841,0.458937641058409,0.386228049050528,0.699327782225114,0.981740683070596
"YIL115C",150.590281277493,0.160047718446894,0.415046790249765,0.385613675871536,0.699782803285675,0.981800224303221
"YKL069W",34.7178939232675,-0.204749564516921,0.53066770386401,-0.385833852382677,0.699619722322748,0.981800224303221
"YDR292C",118.484345672083,0.169401000549662,0.440721054380811,0.384372379911963,0.700702468787013,0.982800780712465
"YBR236C",67.0950389163433,0.182265719736385,0.478741815109228,0.380718195035461,0.703412366192007,0.983125675938683
"YDR082W",19.9927539331345,-0.249119596979608,0.655961356081177,-0.379777855311311,0.70411032183649,0.983125675938683
"YEL050C",74.630521898585,-0.17217989148313,0.454577188103408,-0.378769317927062,0.704859173419371,0.983125675938683
"YER100W",58.8227620987692,-0.179831366114882,0.472821507957494,-0.380336687499099,0.703695505400775,0.983125675938683
"YER154W",62.0394399501837,-0.180314004256009,0.473832499729542,-0.380543766750762,0.703541814593244,0.983125675938683
"YFL056C",24.7143353234513,0.222496370629648,0.586511254974901,0.379355670914055,0.704423764156547,0.983125675938683
"YGL153W",45.3323028350451,-0.198434206316044,0.517759370571913,-0.383255654256639,0.701530216293158,0.983125675938683
"YGR246C",63.1079171806706,0.186428885706998,0.489412060216682,0.38092417588659,0.703259512765279,0.983125675938683
"YJL047C",39.1185135206284,-0.196762721701508,0.517208364739976,-0.380432210914511,0.703624607991848,0.983125675938683
"YJR083C",23.6014669199032,-0.230136570184088,0.607082300347225,-0.379086278833133,0.704623795133472,0.983125675938683
"YKL125W",25.5040550152223,0.231947320765817,0.609343149431611,0.380651396478609,0.703461938365927,0.983125675938683
"YKL015W",49.3487416269982,-0.18788145649976,0.490259154140077,-0.383228859498416,0.701550081655183,0.983125675938683
"YKL005C",70.6713703796138,-0.176889733208907,0.46687367001293,-0.378881364639834,0.704775963198276,0.983125675938683
"YLL054C",23.6997772572605,-0.227225803667201,0.598527845790427,-0.379641156656835,0.704211805505898,0.983125675938683
"YLR283W",24.3978909288549,-0.231331735748044,0.607385957835021,-0.380864477955018,0.703303811927964,0.983125675938683
"YMR038C",79.0617385598885,0.176289828074454,0.460390380042551,0.38291379602276,0.701783681818782,0.983125675938683
"YMR122W-A",245.123786970719,0.198951664003845,0.520843102929341,0.381980029849478,0.702476177397011,0.983125675938683
"YNL264C",32.2388470083696,-0.207220650732306,0.542684638234259,-0.381843590425818,0.702577383702766,0.983125675938683
"YOR098C",83.7348941823106,0.168687469454066,0.444871486045472,0.379182471220067,0.704552367313672,0.983125675938683
"YDL080C",41.3713128673299,0.192131638891194,0.509879810517897,0.376817506651304,0.706309229715956,0.983556338368133
"YGR031W",33.1376196078173,0.207018658690657,0.548069765189601,0.377723187519823,0.705636240596433,0.983556338368133
"YGR155W",176.665093588857,0.1582267406657,0.420538992919292,0.37624749031552,0.706732912614322,0.983556338368133
"YKR052C",32.5574992470629,0.20323492637351,0.540087917764756,0.376299709155931,0.706694095505692,0.983556338368133
"YMR068W",25.4349702758029,-0.223340815032962,0.594227700396765,-0.375850561802887,0.707027996124686,0.983556338368133
"YNL100W",102.786252258613,-0.167571616114035,0.443281244149468,-0.378025504858789,0.705411647256176,0.983556338368133
"YNL088W",122.974133229491,0.159433878907009,0.423769533511272,0.376227799072696,0.706747550385792,0.983556338368133
"YOR131C",41.0501274518592,-0.193979139911648,0.515816868449663,-0.376062032431531,0.706870779725627,0.983556338368133
"YOR298W",23.7398673378671,0.22149379564011,0.588590048166965,0.376312505333557,0.706684583526161,0.983556338368133
"YHR019C",437.553013187388,0.20123242122876,0.537544768640359,0.374354719771059,0.708140426169437,0.983744306499144
"YJL004C",37.095590660016,0.201301204553513,0.538066692129959,0.374119430728287,0.708315463046661,0.983744306499144
"YKL090W",17.9128937158015,0.260601252650514,0.694548234704825,0.375209725730952,0.707504497626296,0.983744306499144
"YMR144W",22.5243709606286,-0.241861335777986,0.644861306634925,-0.375059463623409,0.707616243445115,0.983744306499144
"YOR256C",83.5042139414121,-0.176285626591468,0.470336384189721,-0.374807547358188,0.707803600808957,0.983744306499144
"YPL242C",96.1600586115026,0.163233341171144,0.436451332887113,0.374001243371993,0.708403391126826,0.983744306499144
"YOL045W",68.2007847226585,-0.175678360313833,0.470252250947484,-0.3735832416748,0.708714403847426,0.983889103824359
"YDR448W",26.6422565364076,0.21593002913157,0.578960595982881,0.372961529039802,0.70917707681965,0.9842443011329
"YLR126C",24.28672750585,-0.219444026189606,0.589020375935106,-0.372557614566771,0.709477723858251,0.984374486251142
"YBL063W",32.9912363540396,-0.208899625274403,0.561537888379755,-0.372013411022283,0.709882864278931,0.984634004877184
"YOR223W",45.2798582931033,-0.188676086853074,0.507534085905231,-0.371750572213399,0.710078567921516,0.984634004877184
"YJR106W",34.3630635633599,-0.199183753772996,0.536527183902374,-0.371246340817726,0.710454060372739,0.984867717248431
"YAL048C",31.721557973189,0.20478630149509,0.553875255233415,0.369733617019573,0.711580981241518,0.985235532620018
"YAL043C",76.7476798387362,0.169580304525818,0.458731469426159,0.369672271967631,0.711626694255563,0.985235532620018
"YBR126W-A",88.8607990176471,-0.166514747120388,0.451387142534068,-0.368895636206165,0.712205516121024,0.985235532620018
"YDR071C",84.6010105817698,0.169092320366481,0.459350073841513,0.368112100107818,0.712789648836042,0.985235532620018
"YEL021W",75.0409050050173,0.168751416747543,0.457240578217804,0.369064831046468,0.712079402104357,0.985235532620018
"YGL047W",39.7193233069143,-0.197213813838616,0.535156027427476,-0.368516476935957,0.712488161467458,0.985235532620018
"YKL127W",104.215292549544,-0.166171323766509,0.451095508667837,-0.368372818113932,0.712595262660225,0.985235532620018
"YKL042W",25.4653444403225,0.227139603412391,0.615162806994788,0.369234942083089,0.711952613114511,0.985235532620018
"YOR330C",91.5238617277076,-0.170744238411231,0.461113779946315,-0.370286566649798,0.71116898187362,0.985235532620018
"YPL236C",27.7315813863632,-0.21259777821159,0.575538064709701,-0.36938960469769,0.711837345220387,0.985235532620018
"YDR113C",42.0009917417742,0.202326605566624,0.550149384261003,0.36776666729965,0.713047225421523,0.985305384953841
"YOR057W",57.3618576646527,0.184908870139082,0.503201643799969,0.367464757751439,0.713272375107339,0.985330401490805
"YDR419W",30.4887388329207,0.200552057597607,0.550211235770033,0.364500112973756,0.71548458944978,0.98546795776405
"YGR170W",97.8446737787328,-0.160883115910525,0.440045166651791,-0.365605915262405,0.714659160528993,0.98546795776405
"YHL036W",29.8750759609873,0.228128197562462,0.627397359012895,0.363610388671996,0.716148968036255,0.98546795776405
"YHR099W",94.0387280847642,0.160532422322481,0.438708730433515,0.365920281923382,0.714424561608102,0.98546795776405
"YHR208W",643.548464409099,-0.223392158597536,0.612068067903438,-0.364979273241189,0.715126878146308,0.98546795776405
"YKL057C",77.33475565798,0.173751416508641,0.478065343479623,0.363447003382388,0.716270995147268,0.98546795776405
"YKR031C",110.713164937242,-0.160431310223091,0.441410627291657,-0.36345139945416,0.716267711770651,0.98546795776405
"YMR028W",32.3061013387472,-0.204608835546509,0.561047756717645,-0.364690586668688,0.71534238613011,0.98546795776405
"YMR153W",57.8826128603797,-0.172876518975839,0.475640969284474,-0.363460109914215,0.716261206041391,0.98546795776405
"YMR295C",143.657501525024,-0.153798986115024,0.420982795096441,-0.365333186786863,0.714862708428067,0.98546795776405
"YMR313C",68.7228853117804,-0.17438961350829,0.476004914560309,-0.366360951691802,0.714095753298557,0.98546795776405
"YNL181W",56.0035690417452,-0.175090490113255,0.480589426504268,-0.364324474191693,0.715615726111383,0.98546795776405
"YNR052C",63.3218161579578,0.184389354083765,0.503657545844939,0.366100648357075,0.714289973731922,0.98546795776405
"YPL204W",196.097636692448,0.148580126081538,0.406187768420407,0.365791728932017,0.714520492162874,0.98546795776405
"YAL011W",37.0014521861538,-0.190856662067148,0.526169381048555,-0.362728560310383,0.716807662651868,0.985860941632142
"YNL320W",27.9179610502839,-0.206376050397229,0.569297519178837,-0.36251001180351,0.716970943263048,0.985860941632142
"YHR001W-A",125.66352073685,-0.156144901464891,0.431732303907039,-0.361670646490499,0.717598164886815,0.986164535680024
"YHR080C",87.986472501554,-0.161282769336537,0.446560285536586,-0.361166844791717,0.717974725723558,0.986164535680024
"YLR110C",3713.97680859593,0.136129533929892,0.376980000658454,0.361105453053533,0.718020616963918,0.986164535680024
"YNL084C",119.605129270746,-0.157407496497974,0.435730717454082,-0.361249483207623,0.717912953881268,0.986164535680024
"YFL062W",33.7862801341925,-0.194673880939396,0.540613040799218,-0.360098381370156,0.718773563191631,0.986629185817413
"YHR111W",55.3339991256287,-0.172505005253797,0.478774934638146,-0.360305005073364,0.718619056826157,0.986629185817413
"YFR013W",71.4161565366462,-0.168145451206585,0.467712172626175,-0.359506254161526,0.719216399977047,0.986952378169194
"YBR216C",57.3043236317592,-0.168490405542536,0.475034914199454,-0.354690572221375,0.722821414608696,0.986997593884251
"YBR274W",31.2306367495801,-0.196065695228588,0.55436203077855,-0.353678073790935,0.723580156451487,0.986997593884251
"YDL090C",30.2145721608441,-0.197819713355332,0.554236913269682,-0.356922660001674,0.721149705261995,0.986997593884251
"YDL064W",35.7581104397761,-0.18836655691882,0.530130534130807,-0.355321085641035,0.7223490607039,0.986997593884251
"YDL040C",169.0823592959,-0.148869907431229,0.420644888870405,-0.353908751467305,0.723407268249943,0.986997593884251
"YDR146C",95.7134966607641,0.155883438805574,0.43964290655983,0.354568301864233,0.722913026608294,0.986997593884251
"YDR284C",75.7089691216807,0.165488438548778,0.463474740142968,0.357060318967394,0.721046649878399,0.986997593884251
"YFL047W",60.4595177631159,0.176455316333505,0.498276774051845,0.354131128566602,0.723240614522255,0.986997593884251
"YGR202C",59.6348025861791,-0.171728868052199,0.482970974580591,-0.355567678163947,0.722164352821995,0.986997593884251
"YGR203W",26.9994001088828,-0.202987105175374,0.573984902603875,-0.35364537334436,0.723604665909257,0.986997593884251
"YHR117W",83.1880347374197,0.162198691960556,0.452572365242746,0.358392832654634,0.720049354633765,0.986997593884251
"YJL070C",66.0413200950097,-0.166481662873888,0.469770053446587,-0.354389688428314,0.723046861228735,0.986997593884251
"YJL026W",355.277471719887,-0.139396441565132,0.39347050492361,-0.354274182742604,0.723133413873799,0.986997593884251
"YKL049C",23.7625141892787,-0.216084796578464,0.603383514576115,-0.35812181035517,0.720252157741111,0.986997593884251
"YLR437C",17.843130792227,-0.235894865873775,0.662152067204649,-0.356254820542406,0.721649740554282,0.986997593884251
"YMR284W",38.8492861852685,0.184714070380575,0.515786069119952,0.358121479891342,0.720252405035702,0.986997593884251
"YNL297C",102.551016125646,-0.155673039243511,0.434595405652501,-0.358202220315201,0.720191985767938,0.986997593884251
"YNL074C",75.6903410443162,0.162244057249529,0.456669453716513,0.355276789216222,0.722382242252275,0.986997593884251
"YPL218W",197.905797985904,-0.146190507816462,0.4083396029161,-0.358012073216663,0.720334278475551,0.986997593884251
"YPL159C",40.5321370951267,-0.193182278810707,0.544833321662905,-0.354571336094291,0.72291075314017,0.986997593884251
"YPL133C",35.8048773187697,0.200431905708243,0.565600787418555,0.354369919856423,0.723061674293162,0.986997593884251
"YBR245C",104.853596885461,0.15251771612922,0.43168650349906,0.353306658635327,0.723858554152515,0.987060991178172
"YFL005W",98.1218527728077,-0.15398438722559,0.437971930587196,-0.351585059387575,0.725149471582287,0.9876963451749
"YJL225C",156.648902916785,-0.156471888101545,0.444668368002387,-0.351884458983386,0.724924914689366,0.9876963451749
"YJR062C",38.5016392877624,-0.183851659830139,0.52293256682765,-0.351578141222812,0.725154660651628,0.9876963451749
"YPR183W",170.633926557446,0.152725324663224,0.434312024929462,0.351648851279281,0.725101624147902,0.9876963451749
"YDR545W",140.372888223863,-0.152483729198317,0.436015279147223,-0.349721068253734,0.726548040755028,0.987777304647075
"YEL004W",19.2373493302532,0.220121098619956,0.629322871352666,0.349774509460984,0.72650793062149,0.987777304647075
"YER139C",22.193814440843,0.20943684293851,0.598694391822265,0.349822623694604,0.726471819272973,0.987777304647075
"YGR282C",716.57855866183,-0.134577292849923,0.384016089488468,-0.350447016501803,0.726003246647814,0.987777304647075
"YLR191W",26.3226742491586,0.199724228926035,0.571354762599013,0.3495625520255,0.726667019031185,0.987777304647075
"YML072C",431.128861479763,-0.135735703101319,0.387903795699599,-0.349921048997508,0.726397949670477,0.987777304647075
"YNR059W",24.1712941674892,0.206941134836898,0.590206261257985,0.350625109255562,0.72586961656806,0.987777304647075
"YDL146W",49.9985543782601,-0.17002816848765,0.492413826439335,-0.345295276773868,0.729872397159322,0.98805547886391
